NL_Query,Label
How does Net Profit Margin in 2023 deviate from historical trends?,2
How does Non-Current Assets in Q3 2023 deviate from historical trends?,2
Has Intangible Assets broken its usual trend this period?,2
Has Cash Ratio broken its usual trend this quarter?,2
How does Non-Current Liabilities in 2023 deviate from historical trends?,2
How does Equity Ratio in Q1 2023 deviate from historical trends?,2
Has Current Liabilities broken its usual trend this quarter?,2
How does Trade Payables in 2023 deviate from historical trends?,2
Has Return on Equity (ROE) broken its usual trend this quarter?,2
Is Trade Payables inconsistent with past periods?,2
How does Trade Payables in Q1 2024 deviate from historical trends?,2
How does Earnings Per Share (EPS) in 2024 deviate from historical trends?,2
Has Accruals broken its usual trend this quarter?,2
Compare Operating Profit (EBIT) with its historical trend — is there any deviation?,2
Has Revenue broken its usual trend this quarter?,2
How does Earnings Per Share (EPS) in Q2 2023 deviate from historical trends?,2
How does Price-to-Book (P/B) Ratio in 2023 deviate from historical trends?,2
Has Net Worth broken its usual trend this quarter?,2
Has Price-to-Earnings (P/E) Ratio broken its usual trend this period?,2
Is EBITDA Margin inconsistent with past periods?,2
Is Receivables Turnover inconsistent with past periods?,2
Compare Equity Ratio with its historical trend — is there any deviation?,2
Is there any anomaly in Current Assets during 2023?,2
Variance detected in Cash Ratio versus budget — explain?,2
Does the Operating Profit (EBIT) value seem like an outlier for 2024?,2
Show the movement of Revenue from 2020 to 2024.,3
What will the Accruals likely be in 2025?,3
What will the Debt-to-Equity Ratio likely be in 2025?,3
What will the Return on Assets (ROA) likely be in 2025?,3
"What will the Property, Plant and Equipment (PPE) likely be in 2025?",3
What will the Enterprise Value (EV) likely be in 2025?,3
Predict Trade Payables in the upcoming financial year.,3
Give a projection of Cash Ratio for future periods.,3
What will the Earnings Per Share (EPS) likely be in 2025?,3
Give a projection of Net Worth for future periods.,3
Has Net Worth been increasing year over year?,3
Has Liabilities been increasing year over year?,3
How has Return on Equity (ROE) evolved over time?,3
Show the movement of Receivables Turnover from 2020 to 2024.,3
Give a projection of Receivables Turnover for future periods.,3
Give a projection of Earnings Per Share (EPS) for future periods.,3
Predict Liabilities in the upcoming financial year.,3
Predict Non-Current Liabilities in the upcoming financial year.,3
What is the trend in Net Profit Margin over the last 4 quarters?,3
How has Debt Ratio evolved over time?,3
How has Revenue evolved over time?,3
Has Cash Ratio been increasing year over year?,3
Has EBITDA Margin been increasing year over year?,3
How has Price-to-Book (P/B) Ratio evolved over time?,3
How has Liabilities evolved over time?,3
Predict Free Cash Flow in the upcoming financial year.,3
Has Debt Ratio been increasing year over year?,3
What is the trend in Price-to-Earnings (P/E) Ratio over the last 4 quarters?,3
How has Enterprise Value (EV) evolved over time?,3
What is the trend in Debt-to-Equity Ratio over the last 4 quarters?,3
How has EBITDA Margin evolved over time?,3
How has Gross Profit evolved over time?,3
Predict Receivables Turnover in the upcoming financial year.,3
What will the Current Liabilities likely be in 2025?,3
Show the movement of Net Profit Margin from 2020 to 2024.,3
Has Net Profit Margin been increasing year over year?,3
"What is the trend in Property, Plant and Equipment (PPE) over the last 4 quarters?",3
Show the movement of Investing Cash Flow from 2020 to 2024.,3
Show the movement of Liabilities from 2020 to 2024.,3
How should I understand the current Price-to-Book (P/B) Ratio?,3
Why did Trade Payables increase while Earnings Per Share (EPS) decreased?,3
Why did Investing Cash Flow increase while Enterprise Value (EV) decreased?,3
Why did Interest Coverage Ratio rise despite a fall in Earnings Per Share (EPS)?,3
"Why did Property, Plant and Equipment (PPE) rise despite a fall in Current Liabilities?",3
Why did Payables Turnover rise despite a fall in Revenue?,3
Why did Operating Profit (EBIT) increase while Debt-to-Equity Ratio decreased?,3
Why did Net Profit Margin rise despite a fall in Equity Ratio?,3
Why did Equity Ratio increase while Enterprise Value (EV) decreased?,3
Why did Receivables Turnover increase while Current Liabilities decreased?,3
Why did Gross Profit rise despite a fall in Net Profit Margin?,3
Why did Free Cash Flow rise despite a fall in Current Liabilities?,3
What is the trend in Non-Current Liabilities over the last 4 quarters?,3
What could explain the sudden change in Operating Profit (EBIT)?,3
Show the movement of Debt Ratio from 2020 to 2024.,3
Show the movement of Current Liabilities from 2020 to 2024.,3
What is the trend in Return on Equity (ROE) over the last 4 quarters?,3
Has Non-Current Liabilities been increasing year over year?,3
Show the movement of Operating Profit (EBIT) from 2020 to 2024.,3
Has Accruals been increasing year over year?,3
How has Non-Current Assets evolved over time?,3
Show the movement of Debt-to-Equity Ratio from 2020 to 2024.,3
How has Receivables Turnover evolved over time?,3
Has Return on Assets (ROA) been increasing year over year?,3
Show the movement of Return on Assets (ROA) from 2020 to 2024.,3
Show the movement of EBITDA Margin from 2020 to 2024.,3
Give a projection of Operating Profit (EBIT) for future periods.,3
Show the movement of Cash Ratio from 2020 to 2024.,3
What is the trend in Intangible Assets over the last 4 quarters?,3
Show the movement of Current Assets from 2020 to 2024.,3
What is the trend in Receivables Turnover over the last 4 quarters?,3
What is the trend in Current Liabilities over the last 4 quarters?,3
How has Net Worth evolved over time?,3
Has Receivables Turnover been increasing year over year?,3
What is the trend in Net Worth over the last 4 quarters?,3
Has Debt-to-Equity Ratio been increasing year over year?,3
Show the movement of Enterprise Value (EV) from 2020 to 2024.,3
Show the movement of Price-to-Book (P/B) Ratio from 2020 to 2024.,3
How should I understand the current Liabilities?,3
How should I understand the current Return on Assets (ROA)?,3
Is a Cash Ratio of 1.5 good or bad?,3
Predict Operating Profit (EBIT) in the upcoming financial year.,3
What will the Non-Current Assets likely be in 2025?,3
What is the trend in Accruals over the last 4 quarters?,3
What is the trend in Operating Profit (EBIT) over the last 4 quarters?,3
What is the trend in Revenue over the last 4 quarters?,3
Has Price-to-Book (P/B) Ratio been increasing year over year?,3
What is the trend in Return on Assets (ROA) over the last 4 quarters?,3
Has Price-to-Earnings (P/E) Ratio been increasing year over year?,3
How has Current Liabilities evolved over time?,3
Has Operating Profit (EBIT) been increasing year over year?,3
"How has Property, Plant and Equipment (PPE) evolved over time?",3
What is the trend in Payables Turnover over the last 4 quarters?,3
Interpret a low Enterprise Value (EV) ratio.,3
Is a Intangible Assets of 1.5 good or bad?,3
Is a Price-to-Book (P/B) Ratio of 1.5 good or bad?,3
How should I understand the current Return on Equity (ROE)?,3
What will the Liabilities likely be in 2025?,3
Why did Return on Assets (ROA) rise despite a fall in Non-Current Assets?,3
What will the Cash Ratio likely be in 2025?,3
Predict Intangible Assets in the upcoming financial year.,3
Give a projection of Gross Profit for future periods.,3
Predict Payables Turnover in the upcoming financial year.,3
Give a projection of Trade Payables for future periods.,3
Has Earnings Per Share (EPS) been increasing year over year?,3
Interpret a low Non-Current Liabilities ratio.,3
Is a Revenue of 1.5 good or bad?,3
Give a projection of Accruals for future periods.,3
How should I understand the current Earnings Per Share (EPS)?,3
Is a Trade Payables of 1.5 good or bad?,3
Is a Debt Ratio of 1.5 good or bad?,3
Is a Accruals of 1.5 good or bad?,3
Interpret a low Net Worth ratio.,3
Interpret a low Price-to-Book (P/B) Ratio ratio.,3
Show the movement of Interest Coverage Ratio from 2020 to 2024.,3
How has Net Profit Margin evolved over time?,3
Has Gross Profit been increasing year over year?,3
Show the movement of Gross Profit from 2020 to 2024.,3
Has Free Cash Flow been increasing year over year?,3
How has Trade Payables evolved over time?,3
What is the trend in Investing Cash Flow over the last 4 quarters?,3
How has Intangible Assets evolved over time?,3
How has Non-Current Liabilities evolved over time?,3
Show the movement of Accruals from 2020 to 2024.,3
Has Interest Coverage Ratio been increasing year over year?,3
What is the trend in Enterprise Value (EV) over the last 4 quarters?,3
Show the movement of Free Cash Flow from 2020 to 2024.,3
How has Current Assets evolved over time?,3
Has Enterprise Value (EV) been increasing year over year?,3
Show the movement of Earnings Per Share (EPS) from 2020 to 2024.,3
How has Interest Coverage Ratio evolved over time?,3
Has Current Assets been increasing year over year?,3
Show the movement of Return on Equity (ROE) from 2020 to 2024.,3
"Show the movement of Property, Plant and Equipment (PPE) from 2020 to 2024.",3
What is the trend in Current Assets over the last 4 quarters?,3
Show the movement of Payables Turnover from 2020 to 2024.,3
Show the movement of Intangible Assets from 2020 to 2024.,3
What is the trend in Interest Coverage Ratio over the last 4 quarters?,3
How has Price-to-Earnings (P/E) Ratio evolved over time?,3
What is the trend in Earnings Per Share (EPS) over the last 4 quarters?,3
What is the trend in EBITDA Margin over the last 4 quarters?,3
Show the movement of Trade Payables from 2020 to 2024.,3
Show the movement of Equity Ratio from 2020 to 2024.,3
What is the trend in Free Cash Flow over the last 4 quarters?,3
How has Earnings Per Share (EPS) evolved over time?,3
How has Accruals evolved over time?,3
How has Debt-to-Equity Ratio evolved over time?,3
What is the trend in Gross Profit over the last 4 quarters?,3
What is the trend in Cash Ratio over the last 4 quarters?,3
Has Revenue been increasing year over year?,3
Any recommendations based on recent Revenue values?,3
Has Non-Current Assets been increasing year over year?,3
How has Equity Ratio evolved over time?,3
Why did Payables Turnover rise despite a fall in Return on Assets (ROA)?,3
How should I understand the current Non-Current Liabilities?,3
"Why did Debt-to-Equity Ratio increase while Property, Plant and Equipment (PPE) decreased?",3
Why did Current Assets increase while Gross Profit decreased?,3
Why did Liabilities rise despite a fall in Debt-to-Equity Ratio?,3
What could explain the sudden change in Current Assets?,3
Why did Intangible Assets rise despite a fall in Gross Profit?,3
Why did Trade Payables increase while Net Profit Margin decreased?,3
Why did Debt-to-Equity Ratio increase while Receivables Turnover decreased?,3
Why did Accruals rise despite a fall in Price-to-Earnings (P/E) Ratio?,3
"Why did Return on Equity (ROE) rise despite a fall in Property, Plant and Equipment (PPE)?",3
What could explain the sudden change in Non-Current Liabilities?,3
What could explain the sudden change in Intangible Assets?,3
"What could explain the sudden change in Property, Plant and Equipment (PPE)?",3
Why did Gross Profit increase while Net Worth decreased?,3
Why did Return on Assets (ROA) rise despite a fall in Receivables Turnover?,3
Why did Interest Coverage Ratio rise despite a fall in Net Worth?,3
Why did Non-Current Liabilities rise despite a fall in Debt-to-Equity Ratio?,3
Why did Receivables Turnover rise despite a fall in Price-to-Earnings (P/E) Ratio?,3
