query,label,score
Wat was Revenue this month?,Revenue can be defined as Income from sales of goods or services.,1.0
Wat was Revenue this month?,Gross Profit can be defined as Revenue - COGS.,0.0
Wat was Revenue this month?,Earnings Per Share (EPS) can be defined as Profit attributable per share.,0.0
Wat was Revenue this month?,Earnings Per Share (EPS) can be defined as Net profit divided by the number of outstanding shares.,0.0
Wat was Revenue this month?,Accruals can be defined as Revenues or expenses recognized before cash is exchanged.,0.0
Wat was Revenue this month?,"Operating Expenses can be defined as Expenses incurred in the normal course of business (e.g., salaries, rent).",0.0
Wat was Revenue this month?,Operating Profit (EBIT) can be defined as Earnings before interest and tax.,0.0
Wat was Revenue this month?,Trade Payables can be defined as Amounts due to suppliers of goods or services.,0.0
Wat was Revenue this month?,EV/EBITDA can be defined as Company valuation relative to EBITDA,0.0
Wat was Revenue this month?,Price-to-Earnings (P/E) Ratio can be defined as Valuation relative to earnings.,0.0
Can u pls tel me Revenue from Q1 2025?,Current Assets can be defined as Assets expected to be used or converted to cash within a year.,0.0
Can u pls tel me Revenue from Q1 2025?,Revenue can be defined as Income from sales of goods or services.,1.0
Can u pls tel me Revenue from Q1 2025?,Current Liabilities can be defined as Obligations due within one year.,0.0
Can u pls tel me Revenue from Q1 2025?,Operating Profit (EBIT) can be defined as Earnings before interest and tax.,0.0
Can u pls tel me Revenue from Q1 2025?,Gross Profit can be defined as Revenue - COGS.,0.0
Can u pls tel me Revenue from Q1 2025?,Earnings Per Share (EPS) can be defined as Profit attributable per share.,0.0
Can u pls tel me Revenue from Q1 2025?,Return on Equity (ROE) can be defined as Profitability for owners.,0.0
Can u pls tel me Revenue from Q1 2025?,EV/EBITDA can be defined as Company valuation relative to EBITDA,0.0
Can u pls tel me Revenue from Q1 2025?,Earnings Per Share (EPS) can be defined as Net profit divided by the number of outstanding shares.,0.0
Can u pls tel me Revenue from Q1 2025?,Deferred Tax Assets can be defined as Future tax benefits from deductible temporary differences,0.0
How much was Revenue in May 2025?,Revenue can be defined as Income from sales of goods or services.,1.0
How much was Revenue in May 2025?,Gross Profit can be defined as Revenue - COGS.,0.0
How much was Revenue in May 2025?,Current Assets can be defined as Assets expected to be used or converted to cash within a year.,0.0
How much was Revenue in May 2025?,Current Liabilities can be defined as Obligations due within one year.,0.0
How much was Revenue in May 2025?,Operating Cash Flow can be defined as Cash generated from core business operations.,0.0
How much was Revenue in May 2025?,"Net Profit (PAT) can be defined as Profit after all expenses, interest, and tax.",0.0
How much was Revenue in May 2025?,"Operating Expenses can be defined as Expenses incurred in the normal course of business (e.g., salaries, rent).",0.0
How much was Revenue in May 2025?,Operating Profit (EBIT) can be defined as Earnings before interest and tax.,0.0
How much was Revenue in May 2025?,Earnings Per Share (EPS) can be defined as Profit attributable per share.,0.0
How much was Revenue in May 2025?,Accruals can be defined as Revenues or expenses recognized before cash is exchanged.,0.0
I wanna know the Cost of Goods Sold (COGS) for the last quarter.,Cost of Goods Sold (COGS) can be defined as Direct costs of producing goods sold.,1.0
I wanna know the Cost of Goods Sold (COGS) for the last quarter.,Trade Payables can be defined as Amounts due to suppliers of goods or services.,0.0
I wanna know the Cost of Goods Sold (COGS) for the last quarter.,Gross Profit can be defined as Revenue - COGS.,0.0
I wanna know the Cost of Goods Sold (COGS) for the last quarter.,Inventories can be defined as Assets held for sale in the ordinary course of business or for use in the production process,0.0
I wanna know the Cost of Goods Sold (COGS) for the last quarter.,Current Assets can be defined as Assets expected to be used or converted to cash within a year.,0.0
I wanna know the Cost of Goods Sold (COGS) for the last quarter.,Revenue can be defined as Income from sales of goods or services.,0.0
I wanna know the Cost of Goods Sold (COGS) for the last quarter.,Depreciation can be defined as Reduction in asset value over time due to use or obsolescence.,0.0
I wanna know the Cost of Goods Sold (COGS) for the last quarter.,Inventory Turnover can be defined as How quickly inventory is sold.,0.0
I wanna know the Cost of Goods Sold (COGS) for the last quarter.,Working Capital can be defined as Current Assets - Current Liabilities.,0.0
I wanna know the Cost of Goods Sold (COGS) for the last quarter.,Earnings Per Share (EPS) can be defined as Net profit divided by the number of outstanding shares.,0.0
Can u tell me COGS last yr?,Cost of Goods Sold (COGS) can be defined as Direct costs of producing goods sold.,1.0
Can u tell me COGS last yr?,Current Liabilities can be defined as Obligations due within one year.,0.0
Can u tell me COGS last yr?,Current Assets can be defined as Assets expected to be used or converted to cash within a year.,0.0
Can u tell me COGS last yr?,Gross Profit can be defined as Revenue - COGS.,0.0
Can u tell me COGS last yr?,Depreciation can be defined as Reduction in asset value over time due to use or obsolescence.,0.0
Can u tell me COGS last yr?,"Borrowings can be defined as Loans from banks and financial institutions, classified as current or non",0.0
Can u tell me COGS last yr?,"Non-Current Assets can be defined as Long-term assets (e.g., property, plant, and equipment).",0.0
Can u tell me COGS last yr?,Working Capital can be defined as Current Assets - Current Liabilities.,0.0
Can u tell me COGS last yr?,"Non-Current Liabilities can be defined as Long-term obligations (e.g., long-term loans).",0.0
Can u tell me COGS last yr?,Working Capital Turnover can be defined as Efficiency in using working capital.,0.0
Wat was the COGS this month?,Cost of Goods Sold (COGS) can be defined as Direct costs of producing goods sold.,1.0
Wat was the COGS this month?,Gross Profit can be defined as Revenue - COGS.,0.0
Wat was the COGS this month?,Trade Payables can be defined as Amounts due to suppliers of goods or services.,0.0
Wat was the COGS this month?,Provisions can be defined as Liabilities of uncertain timing or amount (AS 29 / Ind AS 37).,0.0
Wat was the COGS this month?,Current Liabilities can be defined as Obligations due within one year.,0.0
Wat was the COGS this month?,Capital Gearing Ratio can be defined as Proportion of debt in capital structure.,0.0
Wat was the COGS this month?,Working Capital can be defined as Current Assets - Current Liabilities.,0.0
Wat was the COGS this month?,"Borrowings can be defined as Loans from banks and financial institutions, classified as current or non",0.0
Wat was the COGS this month?,Payables Turnover can be defined as How quickly payables are paid.,0.0
Wat was the COGS this month?,"Operating Expenses can be defined as Expenses incurred in the normal course of business (e.g., salaries, rent).",0.0
Tell me COGS in Q1 2025?,Current Assets can be defined as Assets expected to be used or converted to cash within a year.,0.0
Tell me COGS in Q1 2025?,Current Liabilities can be defined as Obligations due within one year.,0.0
Tell me COGS in Q1 2025?,Cost of Goods Sold (COGS) can be defined as Direct costs of producing goods sold.,1.0
Tell me COGS in Q1 2025?,Gross Profit can be defined as Revenue - COGS.,0.0
Tell me COGS in Q1 2025?,Deferred Tax Assets can be defined as Future tax benefits from deductible temporary differences,0.0
Tell me COGS in Q1 2025?,"Financial Assets can be defined as Includes investments, trade receivables, and cash equivalents",0.0
Tell me COGS in Q1 2025?,Contingent Liabilities can be defined as Potential obligations depending on future events.,0.0
Tell me COGS in Q1 2025?,Working Capital can be defined as Current Assets - Current Liabilities.,0.0
Tell me COGS in Q1 2025?,Provisions can be defined as Funds set aside for future liabilities or losses.,0.0
Tell me COGS in Q1 2025?,Provisions can be defined as Liabilities of uncertain timing or amount (AS 29 / Ind AS 37).,0.0
How much was COGS in May 2025?,Cost of Goods Sold (COGS) can be defined as Direct costs of producing goods sold.,1.0
How much was COGS in May 2025?,Current Assets can be defined as Assets expected to be used or converted to cash within a year.,0.0
How much was COGS in May 2025?,Gross Profit can be defined as Revenue - COGS.,0.0
How much was COGS in May 2025?,Current Liabilities can be defined as Obligations due within one year.,0.0
How much was COGS in May 2025?,Capital Gearing Ratio can be defined as Proportion of debt in capital structure.,0.0
How much was COGS in May 2025?,Contingent Liabilities can be defined as Potential obligations depending on future events.,0.0
How much was COGS in May 2025?,Free Cash Flow can be defined as Cash available after capital expenditures (Operating Cash Flow - CapEx).,0.0
How much was COGS in May 2025?,Provisions can be defined as Funds set aside for future liabilities or losses.,0.0
How much was COGS in May 2025?,Trade Payables can be defined as Amounts due to suppliers of goods or services.,0.0
